time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ART
10674,67,13,99,NaN,NaN,90,100,100,125,NaN,,33,NaN
10675,,,,NaN,NaN,,,,,NaN,,,NaN
10676,64,13,97,NaN,NaN,87,100,98,120,NaN,,33,NaN
10677,,,,NaN,NaN,,,,,NaN,,,NaN
10678,66,13,95,NaN,NaN,87,100,96,122,NaN,,34,NaN
10679,,,,NaN,NaN,,,,,NaN,,,NaN
10680,63,13,94,NaN,NaN,85,100,96,117,NaN,,34,NaN
10681,,,,NaN,NaN,,,,,NaN,,,NaN
10682,65,13,95,NaN,NaN,85,100,95,119,NaN,,34,NaN
10683,,,,NaN,NaN,,,,,NaN,,,NaN
10684,66,13,96,NaN,NaN,87,100,96,122,NaN,,34,NaN
10685,,,,NaN,NaN,,,,,NaN,,,NaN
10686,68,13,96,NaN,NaN,88,100,96,123,NaN,,34,NaN
10687,,,,NaN,NaN,,,,,NaN,,,NaN
10688,72,13,96,NaN,NaN,93,100,97,128,NaN,,34,NaN
10689,,,,NaN,NaN,,,,,NaN,,,NaN
10690,72,13,96,NaN,NaN,93,100,97,128,NaN,,34,NaN
10691,,,,NaN,NaN,,,,,NaN,,,NaN
10692,72,13,97,NaN,NaN,93,100,97,123,NaN,,34,NaN
10693,,,,NaN,NaN,,,,,NaN,,,NaN
10694,69,13,97,NaN,NaN,91,100,98,119,NaN,,34,NaN
10695,,,,NaN,NaN,,,,,NaN,,,NaN
10696,69,13,99,NaN,NaN,90,100,99,120,NaN,,34,NaN
10697,,,,NaN,NaN,,,,,NaN,,,NaN
10698,67,13,100,NaN,NaN,90,100,101,121,NaN,,34,NaN
10699,,,,NaN,NaN,,,,,NaN,,,NaN
10700,67,13,101,NaN,NaN,90,100,101,121,NaN,,34,NaN
10701,,,,NaN,NaN,,,,,NaN,,,NaN
10702,68,13,101,NaN,NaN,89,100,102,120,NaN,,34,NaN
10703,,,,NaN,NaN,,,,,NaN,,,NaN
10704,67,13,100,NaN,NaN,88,100,101,118,NaN,,34,NaN
10705,,,,NaN,NaN,,,,,NaN,,,NaN
10706,69,13,100,NaN,NaN,90,100,101,123,NaN,,34,NaN
10707,,,,NaN,NaN,,,,,NaN,,,NaN
10708,68,13,100,NaN,NaN,89,100,100,121,NaN,,34,NaN
10709,,,,NaN,NaN,,,,,NaN,,,NaN
10710,69,13,100,NaN,NaN,90,100,100,125,NaN,,34,NaN
10711,,,,NaN,NaN,,,,,NaN,,,NaN
10712,68,13,99,NaN,NaN,90,100,99,124,NaN,,34,NaN
10713,,,,NaN,NaN,,,,,NaN,,,NaN
10714,69,13,98,NaN,NaN,90,100,99,125,NaN,,34,NaN
10715,,,,NaN,NaN,,,,,NaN,,,NaN
10716,71,13,98,NaN,NaN,93,100,98,126,NaN,,34,NaN
10717,,,,NaN,NaN,,,,,NaN,,,NaN
10718,67,13,97,NaN,NaN,89,100,97,120,NaN,,34,NaN
10719,,,,NaN,NaN,,,,,NaN,,,NaN
10720,65,13,96,NaN,NaN,88,100,97,121,NaN,,34,NaN
10721,,,,NaN,NaN,,,,,NaN,,,NaN
10722,62,13,96,NaN,NaN,84,100,97,117,NaN,,34,NaN
10723,,,,NaN,NaN,,,,,NaN,,,NaN
10724,64,13,96,NaN,NaN,84,100,97,120,NaN,,34,NaN
10725,,,,NaN,NaN,,,,,NaN,,,NaN
10726,63,13,96,NaN,NaN,84,100,96,118,NaN,,34,NaN
10727,,,,NaN,NaN,,,,,NaN,,,NaN
10728,64,13,96,NaN,NaN,85,100,97,120,NaN,,34,NaN
10729,,,,NaN,NaN,,,,,NaN,,,NaN
10730,67,13,97,NaN,NaN,87,100,97,125,NaN,,34,NaN
10731,,,,NaN,NaN,,,,,NaN,,,NaN
10732,67,13,111,NaN,NaN,88,100,97,123,NaN,,34,NaN
10733,,,,NaN,NaN,,,,,NaN,,,NaN
10734,69,13,110,NaN,NaN,90,100,97,124,NaN,,34,NaN
10735,,,,NaN,NaN,,,,,NaN,,,NaN
10736,65,13,103,NaN,NaN,87,100,96,120,NaN,,34,NaN
10737,,,,NaN,NaN,,,,,NaN,,,NaN
10738,67,13,95,NaN,NaN,87,100,96,121,NaN,,34,NaN
10739,,,,NaN,NaN,,,,,NaN,,,NaN
10740,67,13,95,NaN,NaN,87,100,96,121,NaN,,34,NaN
10741,,,,NaN,NaN,,,,,NaN,,,NaN
10742,65,13,95,NaN,NaN,86,100,96,120,NaN,,34,NaN
10743,,,,NaN,NaN,,,,,NaN,,,NaN
10744,65,13,95,NaN,NaN,86,100,96,122,NaN,,34,NaN
10745,,,,NaN,NaN,,,,,NaN,,,NaN
10746,63,13,95,NaN,NaN,86,100,96,124,NaN,,34,NaN
10747,,,,NaN,NaN,,,,,NaN,,,NaN
10748,63,13,95,NaN,NaN,87,100,96,120,NaN,,34,NaN
10749,,,,NaN,NaN,,,,,NaN,,,NaN
10750,64,13,95,NaN,NaN,84,100,96,114,NaN,,34,NaN
10751,,,,NaN,NaN,,,,,NaN,,,NaN
10752,63,13,96,NaN,NaN,84,100,97,115,NaN,,34,NaN
10753,,,,NaN,NaN,,,,,NaN,,,NaN
10754,57,13,98,NaN,NaN,81,100,99,110,NaN,,34,NaN
10755,,,,NaN,NaN,,,,,NaN,,,NaN
10756,61,13,101,NaN,NaN,80,100,101,114,NaN,,34,NaN
10757,,,,NaN,NaN,,,,,NaN,,,NaN
10758,60,13,102,NaN,NaN,79,100,103,110,NaN,,34,NaN
10759,,,,NaN,NaN,,,,,NaN,,,NaN
10760,61,13,103,NaN,NaN,79,100,104,110,NaN,,33,NaN
10761,,,,NaN,NaN,,,,,NaN,,,NaN
10762,65,13,104,NaN,NaN,82,100,105,116,NaN,,33,NaN
10763,,,,NaN,NaN,,,,,NaN,,,NaN
10764,68,13,105,NaN,NaN,85,100,105,119,NaN,,33,NaN
10765,,,,NaN,NaN,,,,,NaN,,,NaN
10766,69,13,105,NaN,NaN,88,100,105,124,NaN,,34,NaN
10767,,,,NaN,NaN,,,,,NaN,,,NaN
10768,67,13,103,NaN,NaN,88,100,103,122,NaN,,34,NaN
10769,,,,NaN,NaN,,,,,NaN,,,NaN
10770,66,13,99,NaN,NaN,88,100,101,123,NaN,,34,NaN
10771,,,,NaN,NaN,,,,,NaN,,,NaN
10772,63,13,96,NaN,NaN,86,100,98,120,NaN,,34,NaN
10773,,,,NaN,NaN,,,,,NaN,,,NaN
10774,63,13,93,NaN,NaN,85,100,95,119,NaN,,34,NaN
10775,,,,NaN,NaN,,,,,NaN,,,NaN
10776,63,13,91,NaN,NaN,85,100,93,120,NaN,,34,NaN
10777,,,,NaN,NaN,,,,,NaN,,,NaN
10778,61,13,90,NaN,NaN,83,100,91,118,NaN,,34,NaN
10779,,,,NaN,NaN,,,,,NaN,,,NaN
10780,64,13,90,NaN,NaN,85,100,91,121,NaN,,34,NaN
10781,,,,NaN,NaN,,,,,NaN,,,NaN
10782,64,13,89,NaN,NaN,84,100,90,119,NaN,,34,NaN
10783,,,,NaN,NaN,,,,,NaN,,,NaN
10784,65,13,89,NaN,NaN,86,100,89,123,NaN,,34,NaN
10785,,,,NaN,NaN,,,,,NaN,,,NaN
10786,63,13,88,NaN,NaN,85,100,89,119,NaN,,34,NaN
10787,,,,NaN,NaN,,,,,NaN,,,NaN
10788,64,13,88,NaN,NaN,85,100,88,119,NaN,,34,NaN
10789,,,,NaN,NaN,,,,,NaN,,,NaN
10790,64,13,88,NaN,NaN,85,100,88,119,NaN,,34,NaN
10791,,,,NaN,NaN,,,,,NaN,,,NaN
10792,68,13,89,NaN,NaN,88,100,89,123,NaN,,34,NaN
10793,,,,NaN,NaN,,,,,NaN,,,NaN
10794,71,13,89,NaN,NaN,92,100,90,128,NaN,,34,NaN
10795,,,,NaN,NaN,,,,,NaN,,,NaN
10796,69,13,88,NaN,NaN,91,100,89,126,NaN,,34,NaN
10797,,,,NaN,NaN,,,,,NaN,,,NaN
10798,70,13,87,NaN,NaN,92,100,88,128,NaN,,34,NaN
10799,,,,NaN,NaN,,,,,NaN,,,NaN
10800,66,13,85,NaN,NaN,91,100,88,125,NaN,,34,NaN
10801,,,,NaN,NaN,,,,,NaN,,,NaN
10802,64,13,85,NaN,NaN,88,100,86,122,NaN,,34,NaN
10803,,,,NaN,NaN,,,,,NaN,,,NaN
10804,63,13,84,NaN,NaN,87,100,85,122,NaN,,34,NaN
10805,,,,NaN,NaN,,,,,NaN,,,NaN
10806,63,13,84,NaN,NaN,85,100,85,120,NaN,,34,NaN
10807,,,,NaN,NaN,,,,,NaN,,,NaN
10808,64,13,84,NaN,NaN,86,100,85,122,NaN,,34,NaN
10809,,,,NaN,NaN,,,,,NaN,,,NaN
10810,62,13,84,NaN,NaN,85,100,85,120,NaN,,34,NaN
10811,,,,NaN,NaN,,,,,NaN,,,NaN
10812,64,13,84,NaN,NaN,86,100,85,122,NaN,,34,NaN
10813,,,,NaN,NaN,,,,,NaN,,,NaN
10814,63,13,84,NaN,NaN,86,100,85,121,NaN,,34,NaN
10815,,,,NaN,NaN,,,,,NaN,,,NaN
10816,64,13,84,NaN,NaN,86,100,85,122,NaN,,34,NaN
10817,,,,NaN,NaN,,,,,NaN,,,NaN
10818,65,13,84,NaN,NaN,88,100,85,124,NaN,,34,NaN
10819,,,,NaN,NaN,,,,,NaN,,,NaN
10820,64,13,84,NaN,NaN,86,100,84,122,NaN,,34,NaN
10821,,,,NaN,NaN,,,,,NaN,,,NaN
10822,65,13,83,NaN,NaN,88,100,84,124,NaN,,34,NaN
10823,,,,NaN,NaN,,,,,NaN,,,NaN
10824,64,13,83,NaN,NaN,86,100,84,121,NaN,,34,NaN
10825,,,,NaN,NaN,,,,,NaN,,,NaN
10826,66,13,83,NaN,NaN,88,100,84,124,NaN,,34,NaN
10827,,,,NaN,NaN,,,,,NaN,,,NaN
10828,64,13,84,NaN,NaN,87,100,84,123,NaN,,34,NaN
10829,,,,NaN,NaN,,,,,NaN,,,NaN
10830,64,13,84,NaN,NaN,87,100,84,122,NaN,,34,NaN
10831,,,,NaN,NaN,,,,,NaN,,,NaN
10832,63,13,83,NaN,NaN,86,100,84,123,NaN,,34,NaN
10833,,,,NaN,NaN,,,,,NaN,,,NaN
10834,62,13,82,NaN,NaN,85,100,83,120,NaN,,34,NaN
10835,,,,NaN,NaN,,,,,NaN,,,NaN
10836,62,13,82,NaN,NaN,85,100,83,121,NaN,,34,NaN
10837,,,,NaN,NaN,,,,,NaN,,,NaN
10838,60,13,82,NaN,NaN,83,100,82,118,NaN,,34,NaN
10839,,,,NaN,NaN,,,,,NaN,,,NaN
10840,62,13,82,NaN,NaN,85,100,83,120,NaN,,34,NaN
10841,,,,NaN,NaN,,,,,NaN,,,NaN
10842,63,13,83,NaN,NaN,84,100,84,120,NaN,,34,NaN
10843,,,,NaN,NaN,,,,,NaN,,,NaN
10844,65,13,85,NaN,NaN,88,100,85,126,NaN,,34,NaN
10845,,,,NaN,NaN,,,,,NaN,,,NaN
10846,65,13,86,NaN,NaN,88,100,85,126,NaN,,34,NaN
10847,,,,NaN,NaN,,,,,NaN,,,NaN
10848,71,13,86,NaN,NaN,92,100,86,128,NaN,,34,NaN
10849,,,,NaN,NaN,,,,,NaN,,,NaN
10850,71,13,86,NaN,NaN,94,100,87,131,NaN,,34,NaN
10851,,,,NaN,NaN,,,,,NaN,,,NaN
10852,70,13,87,NaN,NaN,93,100,87,128,NaN,,34,NaN
10853,,,,NaN,NaN,,,,,NaN,,,NaN
10854,69,13,87,NaN,NaN,93,100,88,130,NaN,,34,NaN
10855,,,,NaN,NaN,,,,,NaN,,,NaN
10856,65,13,87,NaN,NaN,89,100,89,124,NaN,,34,NaN
10857,,,,NaN,NaN,,,,,NaN,,,NaN
10858,65,13,87,NaN,NaN,88,100,92,125,NaN,,34,NaN
10859,,,,NaN,NaN,,,,,NaN,,,NaN
10860,62,13,87,NaN,NaN,85,100,92,121,NaN,,34,NaN
10861,,,,NaN,NaN,,,,,NaN,,,NaN
10862,63,13,87,NaN,NaN,84,100,92,121,NaN,,34,NaN
10863,,,,NaN,NaN,,,,,NaN,,,NaN
10864,64,13,87,NaN,NaN,85,100,90,123,NaN,,34,NaN
10865,,,,NaN,NaN,,,,,NaN,,,NaN
10866,65,13,87,NaN,NaN,86,100,90,124,NaN,,33,NaN
10867,,,,NaN,NaN,,,,,NaN,,,NaN
10868,68,13,87,NaN,NaN,90,100,90,129,NaN,,33,NaN
10869,,,,NaN,NaN,,,,,NaN,,,NaN
10870,67,13,,NaN,NaN,89,100,90,127,NaN,,33,NaN
10871,,,,NaN,NaN,,,,,NaN,,,NaN
10872,68,13,,NaN,NaN,90,100,89,128,NaN,,33,NaN
10873,,,,NaN,NaN,,,,,NaN,,,NaN
10874,67,13,,NaN,NaN,90,100,88,128,NaN,,34,NaN
10875,,,,NaN,NaN,,,,,NaN,,,NaN
10876,67,13,,NaN,NaN,90,100,88,127,NaN,,34,NaN
10877,,,,NaN,NaN,,,,,NaN,,,NaN
10878,66,13,,NaN,NaN,90,100,87,129,NaN,,34,NaN
10879,,,,NaN,NaN,,,,,NaN,,,NaN
10880,65,13,,NaN,NaN,88,100,86,125,NaN,,34,NaN
10881,,,,NaN,NaN,,,,,NaN,,,NaN
10882,65,13,,NaN,NaN,89,100,85,127,NaN,,34,NaN
10883,,,,NaN,NaN,,,,,NaN,,,NaN
10884,65,13,,NaN,NaN,88,100,85,126,NaN,,34,NaN
10885,,,,NaN,NaN,,,,,NaN,,,NaN
10886,67,13,,NaN,NaN,90,100,85,128,NaN,,34,NaN
10887,,,,NaN,NaN,,,,,NaN,,,NaN
10888,64,13,,NaN,NaN,90,100,85,129,NaN,,34,NaN
10889,,,,NaN,NaN,,,,,NaN,,,NaN
10890,66,13,,NaN,NaN,91,100,84,129,NaN,,34,NaN
10891,,,,NaN,NaN,,,,,NaN,,,NaN
10892,66,13,,NaN,NaN,90,100,84,127,NaN,,34,NaN
10893,,,,NaN,NaN,,,,,NaN,,,NaN
10894,65,13,,NaN,NaN,89,100,83,125,NaN,,34,NaN
10895,,,,NaN,NaN,,,,,NaN,,,NaN
10896,65,13,,NaN,NaN,90,100,83,127,NaN,,34,NaN
10897,,,,NaN,NaN,,,,,NaN,,,NaN
10898,63,13,,NaN,NaN,87,100,83,122,NaN,,34,NaN
10899,,,,NaN,NaN,,,,,NaN,,,NaN
10900,64,13,,NaN,NaN,88,100,84,125,NaN,,34,NaN
10901,,,,NaN,NaN,,,,,NaN,,,NaN
10902,62,13,,NaN,NaN,86,100,84,122,NaN,,33,NaN
10903,,,,NaN,NaN,,,,,NaN,,,NaN
10904,63,13,,NaN,NaN,86,100,84,122,NaN,,33,NaN
10905,,,,NaN,NaN,,,,,NaN,,,NaN
10906,63,13,,NaN,NaN,86,100,84,123,NaN,,33,NaN
10907,,,,NaN,NaN,,,,,NaN,,,NaN
10908,62,13,,NaN,NaN,85,100,83,121,NaN,,33,NaN
10909,,,,NaN,NaN,,,,,NaN,,,NaN
10910,63,13,,NaN,NaN,87,100,82,123,NaN,,33,NaN
10911,,,,NaN,NaN,,,,,NaN,,,NaN
10912,62,13,,NaN,NaN,85,100,80,120,NaN,,33,NaN
10913,,,,NaN,NaN,,,,,NaN,,,NaN
10914,62,13,,NaN,NaN,86,100,79,122,NaN,,33,NaN
10915,,,,NaN,NaN,,,,,NaN,,,NaN
10916,60,13,,NaN,NaN,84,100,78,120,NaN,,33,NaN
10917,,,,NaN,NaN,,,,,NaN,,,NaN
10918,60,13,,NaN,NaN,84,100,77,119,NaN,,33,NaN
10919,,,,NaN,NaN,,,,,NaN,,,NaN
10920,59,13,,NaN,NaN,83,100,77,118,NaN,,33,NaN
10921,,,,NaN,NaN,,,,,NaN,,,NaN
10922,59,13,,NaN,NaN,83,100,77,117,NaN,,33,NaN
10923,,,,NaN,NaN,,,,,NaN,,,NaN
10924,59,13,,NaN,NaN,83,100,77,119,NaN,,33,NaN
10925,,,,NaN,NaN,,,,,NaN,,,NaN
10926,59,13,,NaN,NaN,81,100,77,116,NaN,,33,NaN
10927,,,,NaN,NaN,,,,,NaN,,,NaN
10928,60,13,,NaN,NaN,83,100,77,118,NaN,,33,NaN
10929,,,,NaN,NaN,,,,,NaN,,,NaN
10930,61,13,,NaN,NaN,83,100,77,118,NaN,,33,NaN
10931,,,,NaN,NaN,,,,,NaN,,,NaN
10932,63,13,,NaN,NaN,85,100,76,120,NaN,,33,NaN
10933,,,,NaN,NaN,,,,,NaN,,,NaN
10934,65,13,,NaN,NaN,87,100,76,122,NaN,,33,NaN
10935,,,,NaN,NaN,,,,,NaN,,,NaN
10936,66,13,,NaN,NaN,89,100,77,123,NaN,,33,NaN
10937,,,,NaN,NaN,,,,,NaN,,,NaN
10938,65,13,,NaN,NaN,90,100,78,125,NaN,,33,NaN
10939,,,,NaN,NaN,,,,,NaN,,,NaN
10940,64,13,,NaN,NaN,88,100,78,122,NaN,,33,NaN
10941,,,,NaN,NaN,,,,,NaN,,,NaN
10942,64,13,,NaN,NaN,89,100,79,123,NaN,,33,NaN
10943,,,,NaN,NaN,,,,,NaN,,,NaN
10944,62,13,,NaN,NaN,87,100,80,120,NaN,,33,NaN
10945,,,,NaN,NaN,,,,,NaN,,,NaN
10946,63,13,,NaN,NaN,87,100,79,122,NaN,,33,NaN
10947,,,,NaN,NaN,,,,,NaN,,,NaN
10948,61,13,,NaN,NaN,85,100,78,120,NaN,,33,NaN
10949,,,,NaN,NaN,,,,,NaN,,,NaN
10950,63,13,,NaN,NaN,86,100,79,120,NaN,,33,NaN
10951,,,,NaN,NaN,,,,,NaN,,,NaN
10952,65,13,,NaN,NaN,88,100,79,123,NaN,,33,NaN
10953,,,,NaN,NaN,,,,,NaN,,,NaN
10954,68,13,,NaN,NaN,90,100,82,124,NaN,,33,NaN
10955,,,,NaN,NaN,,,,,NaN,,,NaN
10956,69,13,,NaN,NaN,93,100,83,128,NaN,,33,NaN
10957,,,,NaN,NaN,,,,,NaN,,,NaN
10958,67,13,,NaN,NaN,91,100,84,126,NaN,,34,NaN
10959,,,,NaN,NaN,,,,,NaN,,,NaN
10960,67,13,,NaN,NaN,92,100,84,126,NaN,,34,NaN
10961,,,,NaN,NaN,,,,,NaN,,,NaN
10962,63,13,,NaN,NaN,89,100,84,124,NaN,,34,NaN
10963,,,,NaN,NaN,,,,,NaN,,,NaN
10964,62,13,,NaN,NaN,87,100,83,122,NaN,,34,NaN
10965,,,,NaN,NaN,,,,,NaN,,,NaN
10966,60,13,,NaN,NaN,87,100,83,122,NaN,,33,NaN
10967,,,,NaN,NaN,,,,,NaN,,,NaN
10968,60,13,,NaN,NaN,85,100,81,120,NaN,,33,NaN
10969,,,,NaN,NaN,,,,,NaN,,,NaN
10970,63,13,,NaN,NaN,86,100,81,123,NaN,,33,NaN
10971,,,,NaN,NaN,,,,,NaN,,,NaN
10972,65,13,,NaN,NaN,87,100,81,123,NaN,,34,NaN
10973,,,,NaN,NaN,,,,,NaN,,,NaN
10974,67,13,,NaN,NaN,91,100,81,127,NaN,,34,NaN
10975,,,,NaN,NaN,,,,,NaN,,,NaN
10976,65,13,,NaN,NaN,90,100,81,127,NaN,,34,NaN
10977,,,,NaN,NaN,,,,,NaN,,,NaN
10978,66,13,,NaN,NaN,91,100,82,131,NaN,,33,NaN
10979,,,,NaN,NaN,,,,,NaN,,,NaN
10980,63,13,,NaN,NaN,90,97,82,127,NaN,,33,NaN
10981,,,,NaN,NaN,,,,,NaN,,,NaN
10982,62,13,,NaN,NaN,87,98,85,123,NaN,,33,NaN
10983,,,,NaN,NaN,,,,,NaN,,,NaN
10984,59,13,,NaN,NaN,85,96,85,123,NaN,,33,NaN
10985,,,,NaN,NaN,,,,,NaN,,,NaN
10986,58,13,,NaN,NaN,83,97,86,119,NaN,,34,NaN
10987,,,,NaN,NaN,,,,,NaN,,,NaN
10988,59,13,,NaN,NaN,83,100,84,121,NaN,,34,NaN
10989,,,,NaN,NaN,,,,,NaN,,,NaN
10990,59,13,,NaN,NaN,82,100,83,118,NaN,,34,NaN
10991,,,,NaN,NaN,,,,,NaN,,,NaN
10992,56,13,,NaN,NaN,84,100,82,120,NaN,,34,NaN
10993,,,,NaN,NaN,,,,,NaN,,,NaN
10994,61,13,,NaN,NaN,85,100,82,122,NaN,,34,NaN
10995,,,,NaN,NaN,,,,,NaN,,,NaN
10996,65,13,,NaN,NaN,88,100,82,124,NaN,,34,NaN
10997,,,,NaN,NaN,,,,,NaN,,,NaN
10998,68,13,,NaN,NaN,92,98,82,129,NaN,,34,NaN
10999,,,,NaN,NaN,,,,,NaN,,,NaN
11000,70,13,,NaN,NaN,93,98,82,129,NaN,,34,NaN
11001,,,,NaN,NaN,,,,,NaN,,,NaN
11002,70,13,,NaN,NaN,95,100,82,130,NaN,,34,NaN
11003,,,,NaN,NaN,,,,,NaN,,,NaN
11004,67,13,,NaN,NaN,94,100,81,130,NaN,,34,NaN
11005,,,,NaN,NaN,,,,,NaN,,,NaN
11006,69,13,,NaN,NaN,94,99,81,131,NaN,,34,NaN
11007,,,,NaN,NaN,,,,,NaN,,,NaN
11008,70,13,,NaN,NaN,94,98,81,130,NaN,,34,NaN
11009,,,,NaN,NaN,,,,,NaN,,,NaN
11010,71,13,,NaN,NaN,95,97,82,132,NaN,,34,NaN
11011,,,,NaN,NaN,,,,,NaN,,,NaN
11012,70,13,,NaN,NaN,96,97,84,134,NaN,,34,NaN
11013,,,,NaN,NaN,,,,,NaN,,,NaN
11014,69,13,,NaN,NaN,95,96,85,132,NaN,,34,NaN
11015,,,,NaN,NaN,,,,,NaN,,,NaN
11016,70,13,,NaN,NaN,95,98,87,132,NaN,,34,NaN
11017,,,,NaN,NaN,,,,,NaN,,,NaN
11018,67,13,,NaN,NaN,92,99,90,130,NaN,,34,NaN
11019,,,,NaN,NaN,,,,,NaN,,,NaN
11020,67,13,,NaN,NaN,93,99,92,130,NaN,,34,NaN
11021,,,,NaN,NaN,,,,,NaN,,,NaN
11022,66,13,,NaN,NaN,91,99,93,126,NaN,,34,NaN
11023,,,,NaN,NaN,,,,,NaN,,,NaN
11024,68,13,,NaN,NaN,92,97,94,128,NaN,,34,NaN
11025,,,,NaN,NaN,,,,,NaN,,,NaN
11026,66,13,,NaN,NaN,92,99,94,129,NaN,,34,NaN
11027,,,,NaN,NaN,,,,,NaN,,,NaN
11028,69,13,,NaN,NaN,93,99,92,129,NaN,,33,NaN
11029,,,,NaN,NaN,,,,,NaN,,,NaN
11030,70,13,88,NaN,NaN,94,99,90,131,NaN,,33,NaN
11031,,,,NaN,NaN,,,,,NaN,,,NaN
11032,71,13,88,NaN,NaN,95,100,90,131,NaN,,33,NaN
11033,,,,NaN,NaN,,,,,NaN,,,NaN
11034,74,13,90,NaN,NaN,97,100,89,134,NaN,,34,NaN
11035,,,,NaN,NaN,,,,,NaN,,,NaN
11036,67,13,92,NaN,NaN,97,100,92,134,NaN,,34,NaN
11037,,,,NaN,NaN,,,,,NaN,,,NaN
11038,71,13,93,NaN,NaN,97,100,94,132,NaN,,34,NaN
11039,,,,NaN,NaN,,,,,NaN,,,NaN
11040,67,13,94,NaN,NaN,95,100,95,130,NaN,,34,NaN
11041,,,,NaN,NaN,,,,,NaN,,,NaN
11042,65,13,94,NaN,NaN,92,100,94,126,NaN,,35,NaN
11043,,,,NaN,NaN,,,,,NaN,,,NaN
11044,67,13,93,NaN,NaN,93,100,93,127,NaN,,35,NaN
11045,,,,NaN,NaN,,,,,NaN,,,NaN
11046,69,13,92,NaN,NaN,93,100,93,126,NaN,,35,NaN
11047,,,,NaN,NaN,,,,,NaN,,,NaN
11048,71,13,92,NaN,NaN,95,100,92,128,NaN,,34,NaN
11049,,,,NaN,NaN,,,,,NaN,,,NaN
11050,69,13,89,NaN,NaN,95,100,90,125,NaN,,34,NaN
11051,,,,NaN,NaN,,,,,NaN,,,NaN
11052,69,13,87,NaN,NaN,95,100,90,125,NaN,,34,NaN
11053,,,,NaN,NaN,,,,,NaN,,,NaN
11054,72,13,87,NaN,NaN,97,100,87,128,NaN,,34,NaN
11055,,,,NaN,NaN,,,,,NaN,,,NaN
11056,74,13,91,NaN,NaN,98,100,88,128,NaN,,34,NaN
11057,,,,NaN,NaN,,,,,NaN,,,NaN
11058,71,13,93,NaN,NaN,97,100,91,123,NaN,,34,NaN
11059,,,,NaN,NaN,,,,,NaN,,,NaN
11060,64,13,95,NaN,NaN,93,100,95,120,NaN,,34,NaN
11061,,,,NaN,NaN,,,,,NaN,,,NaN
11062,67,13,96,NaN,NaN,91,100,96,115,NaN,,34,NaN
11063,,,,NaN,NaN,,,,,NaN,,,NaN
11064,63,13,96,NaN,NaN,86,99,96,112,NaN,,34,NaN
11065,,,,NaN,NaN,,,,,NaN,,,NaN
11066,62,13,97,NaN,NaN,84,99,96,110,NaN,,34,NaN
11067,,,,NaN,NaN,,,,,NaN,,,NaN
11068,61,13,99,NaN,NaN,84,98,96,110,NaN,,34,NaN
11069,,,,NaN,NaN,,,,,NaN,,,NaN
11070,,13,99,NaN,NaN,84,98,96,,NaN,,35,NaN
11071,,,,NaN,NaN,,,,,NaN,,,NaN
11072,,13,99,NaN,NaN,1,98,96,,NaN,,35,NaN
11073,,,,NaN,NaN,,,,,NaN,,,NaN
11074,,13,96,NaN,NaN,1,100,96,,NaN,,35,NaN
11075,,,,NaN,NaN,,,,,NaN,,,NaN
11076,,13,95,NaN,NaN,2,100,94,,NaN,,35,NaN
11077,,,,NaN,NaN,,,,,NaN,,,NaN
11078,,13,95,NaN,NaN,2,100,95,,NaN,,35,NaN
11079,,,,NaN,NaN,,,,,NaN,,,NaN
11080,,13,96,NaN,NaN,1,100,96,,NaN,,35,NaN
11081,,,,NaN,NaN,,,,,NaN,,,NaN
11082,-5,13,96,NaN,NaN,0,100,97,8,NaN,,35,NaN
11083,,,,NaN,NaN,,,,,NaN,,,NaN
11084,63,13,96,NaN,NaN,52,100,97,105,NaN,,35,NaN
11085,,,,NaN,NaN,,,,,NaN,,,NaN
11086,62,13,96,NaN,NaN,70,100,97,107,NaN,,35,NaN
11087,,,,NaN,NaN,,,,,NaN,,,NaN
11088,57,13,97,NaN,NaN,78,100,97,101,NaN,,35,NaN
11089,,,,NaN,NaN,,,,,NaN,,,NaN
11090,60,,99,NaN,NaN,78,100,99,97,NaN,,,NaN
11091,,,,NaN,NaN,,,,,NaN,,,NaN
11092,65,,101,NaN,NaN,80,100,99,98,NaN,,,NaN
11093,,,,NaN,NaN,,,,,NaN,,,NaN
11094,65,,103,NaN,NaN,79,100,99,93,NaN,,,NaN
11095,,,,NaN,NaN,,,,,NaN,,,NaN
11096,66,,104,NaN,NaN,81,100,96,98,NaN,,,NaN
11097,,,,NaN,NaN,,,,,NaN,,,NaN
11098,65,,105,NaN,NaN,80,100,96,97,NaN,,,NaN
11099,,,,NaN,NaN,,,,,NaN,,,NaN
11100,68,,106,NaN,NaN,83,100,100,101,NaN,,,NaN
11101,,,,NaN,NaN,,,,,NaN,,,NaN
11102,75,,107,NaN,NaN,88,100,102,106,NaN,,,NaN
11103,,,,NaN,NaN,,,,,NaN,,,NaN
11104,87,,107,NaN,NaN,92,100,108,102,NaN,,,NaN
11105,,,,NaN,NaN,,,,,NaN,,,NaN
11106,89,,107,NaN,NaN,94,100,108,101,NaN,,,NaN
11107,,,,NaN,NaN,,,,,NaN,,,NaN
11108,75,,107,NaN,NaN,92,100,108,104,NaN,,,NaN
11109,,,,NaN,NaN,,,,,NaN,,,NaN
